run_id,workload,router_policy,cache_model,ttft_slo_ms,requests_under_slo,goodput_under_slo,quality_adjusted_goodput,mean_quality
prompt_layout_ablation-cache_aware-standard_lora-seed11-1781442611959,prompt_layout_ablation,cache_aware,standard_lora,150.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-cache_aware-standard_lora-seed11-1781442611959,prompt_layout_ablation,cache_aware,standard_lora,250.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442528660,prompt_layout_ablation,cache_aware,standard_lora,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442528660,prompt_layout_ablation,cache_aware,standard_lora,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442528660,prompt_layout_ablation,cache_aware,standard_lora,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442528660,prompt_layout_ablation,cache_aware,standard_lora,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442528660,prompt_layout_ablation,cache_aware,standard_lora,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442613172,prompt_layout_ablation,cache_aware,standard_lora,25.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442613172,prompt_layout_ablation,cache_aware,standard_lora,50.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442613172,prompt_layout_ablation,cache_aware,standard_lora,100.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442613172,prompt_layout_ablation,cache_aware,standard_lora,150.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-cache_aware-standard_lora-seed17-1781442613172,prompt_layout_ablation,cache_aware,standard_lora,250.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-cache_aware-standard_lora-seed23-1781442614321,prompt_layout_ablation,cache_aware,standard_lora,25.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-cache_aware-standard_lora-seed23-1781442614321,prompt_layout_ablation,cache_aware,standard_lora,50.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-cache_aware-standard_lora-seed23-1781442614321,prompt_layout_ablation,cache_aware,standard_lora,100.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-cache_aware-standard_lora-seed23-1781442614321,prompt_layout_ablation,cache_aware,standard_lora,150.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-cache_aware-standard_lora-seed23-1781442614321,prompt_layout_ablation,cache_aware,standard_lora,250.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-activated_lora-1781440218568,prompt_layout_ablation,oracle,activated_lora,25.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-oracle-activated_lora-1781440218568,prompt_layout_ablation,oracle,activated_lora,50.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-oracle-activated_lora-1781440218568,prompt_layout_ablation,oracle,activated_lora,100.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-oracle-activated_lora-1781440218568,prompt_layout_ablation,oracle,activated_lora,150.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-oracle-activated_lora-1781440218568,prompt_layout_ablation,oracle,activated_lora,250.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-oracle-activated_lora-seed11-1781442564957,prompt_layout_ablation,oracle,activated_lora,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-activated_lora-seed11-1781442564957,prompt_layout_ablation,oracle,activated_lora,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-activated_lora-seed11-1781442564957,prompt_layout_ablation,oracle,activated_lora,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-activated_lora-seed11-1781442564957,prompt_layout_ablation,oracle,activated_lora,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-activated_lora-seed11-1781442564957,prompt_layout_ablation,oracle,activated_lora,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-activated_lora-seed11-1781442657661,prompt_layout_ablation,oracle,activated_lora,25.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-oracle-activated_lora-seed11-1781442657661,prompt_layout_ablation,oracle,activated_lora,50.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-oracle-activated_lora-seed11-1781442657661,prompt_layout_ablation,oracle,activated_lora,100.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-oracle-activated_lora-seed11-1781442657661,prompt_layout_ablation,oracle,activated_lora,150.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-oracle-activated_lora-seed11-1781442657661,prompt_layout_ablation,oracle,activated_lora,250.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-oracle-activated_lora-seed17-1781442566058,prompt_layout_ablation,oracle,activated_lora,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-activated_lora-seed17-1781442566058,prompt_layout_ablation,oracle,activated_lora,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-activated_lora-seed17-1781442566058,prompt_layout_ablation,oracle,activated_lora,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-activated_lora-seed17-1781442566058,prompt_layout_ablation,oracle,activated_lora,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-activated_lora-seed17-1781442566058,prompt_layout_ablation,oracle,activated_lora,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-activated_lora-seed17-1781442659074,prompt_layout_ablation,oracle,activated_lora,25.0,22,5.735533699015922,5.323109224404536,0.9280930953849774
prompt_layout_ablation-oracle-activated_lora-seed17-1781442659074,prompt_layout_ablation,oracle,activated_lora,50.0,22,5.735533699015922,5.323109224404536,0.9280930953849774
prompt_layout_ablation-oracle-activated_lora-seed17-1781442659074,prompt_layout_ablation,oracle,activated_lora,100.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-oracle-activated_lora-seed17-1781442659074,prompt_layout_ablation,oracle,activated_lora,150.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-oracle-activated_lora-seed17-1781442659074,prompt_layout_ablation,oracle,activated_lora,250.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-oracle-activated_lora-seed23-1781442660375,prompt_layout_ablation,oracle,activated_lora,25.0,22,6.082018954955162,5.6545109718420825,0.9297095279907376
prompt_layout_ablation-oracle-activated_lora-seed23-1781442660375,prompt_layout_ablation,oracle,activated_lora,50.0,22,6.082018954955162,5.6545109718420825,0.9297095279907376
prompt_layout_ablation-oracle-activated_lora-seed23-1781442660375,prompt_layout_ablation,oracle,activated_lora,100.0,48,13.269859538083988,12.337114847655451,0.9297095279907376
prompt_layout_ablation-oracle-activated_lora-seed23-1781442660375,prompt_layout_ablation,oracle,activated_lora,150.0,48,13.269859538083988,12.337114847655451,0.9297095279907376
prompt_layout_ablation-oracle-activated_lora-seed23-1781442660375,prompt_layout_ablation,oracle,activated_lora,250.0,48,13.269859538083988,12.337114847655451,0.9297095279907376
prompt_layout_ablation-oracle-base_shared-1781440214166,prompt_layout_ablation,oracle,base_shared,25.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-base_shared-1781440214166,prompt_layout_ablation,oracle,base_shared,50.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-base_shared-1781440214166,prompt_layout_ablation,oracle,base_shared,100.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-base_shared-1781440214166,prompt_layout_ablation,oracle,base_shared,150.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-base_shared-1781440214166,prompt_layout_ablation,oracle,base_shared,250.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-base_shared-seed11-1781442558377,prompt_layout_ablation,oracle,base_shared,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-base_shared-seed11-1781442558377,prompt_layout_ablation,oracle,base_shared,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-base_shared-seed11-1781442558377,prompt_layout_ablation,oracle,base_shared,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-base_shared-seed11-1781442558377,prompt_layout_ablation,oracle,base_shared,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-base_shared-seed11-1781442558377,prompt_layout_ablation,oracle,base_shared,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-base_shared-seed17-1781442559462,prompt_layout_ablation,oracle,base_shared,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-base_shared-seed17-1781442559462,prompt_layout_ablation,oracle,base_shared,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-base_shared-seed17-1781442559462,prompt_layout_ablation,oracle,base_shared,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-base_shared-seed17-1781442559462,prompt_layout_ablation,oracle,base_shared,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-base_shared-seed17-1781442559462,prompt_layout_ablation,oracle,base_shared,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-1781440222989,prompt_layout_ablation,oracle,copy_on_write,25.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-copy_on_write-1781440222989,prompt_layout_ablation,oracle,copy_on_write,50.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-copy_on_write-1781440222989,prompt_layout_ablation,oracle,copy_on_write,100.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-copy_on_write-1781440222989,prompt_layout_ablation,oracle,copy_on_write,150.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-copy_on_write-1781440222989,prompt_layout_ablation,oracle,copy_on_write,250.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442571667,prompt_layout_ablation,oracle,copy_on_write,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442571667,prompt_layout_ablation,oracle,copy_on_write,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442571667,prompt_layout_ablation,oracle,copy_on_write,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442571667,prompt_layout_ablation,oracle,copy_on_write,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442571667,prompt_layout_ablation,oracle,copy_on_write,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442669603,prompt_layout_ablation,oracle,copy_on_write,25.0,22,5.85970659534007,5.422518302855257,0.9253907537226373
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442669603,prompt_layout_ablation,oracle,copy_on_write,50.0,22,5.85970659534007,5.422518302855257,0.9253907537226373
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442669603,prompt_layout_ablation,oracle,copy_on_write,100.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442669603,prompt_layout_ablation,oracle,copy_on_write,150.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-copy_on_write-seed11-1781442669603,prompt_layout_ablation,oracle,copy_on_write,250.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442572798,prompt_layout_ablation,oracle,copy_on_write,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442572798,prompt_layout_ablation,oracle,copy_on_write,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442572798,prompt_layout_ablation,oracle,copy_on_write,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442572798,prompt_layout_ablation,oracle,copy_on_write,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442572798,prompt_layout_ablation,oracle,copy_on_write,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442670885,prompt_layout_ablation,oracle,copy_on_write,25.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442670885,prompt_layout_ablation,oracle,copy_on_write,50.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442670885,prompt_layout_ablation,oracle,copy_on_write,100.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442670885,prompt_layout_ablation,oracle,copy_on_write,150.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-copy_on_write-seed17-1781442670885,prompt_layout_ablation,oracle,copy_on_write,250.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-copy_on_write-seed23-1781442672196,prompt_layout_ablation,oracle,copy_on_write,25.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-oracle-copy_on_write-seed23-1781442672196,prompt_layout_ablation,oracle,copy_on_write,50.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-oracle-copy_on_write-seed23-1781442672196,prompt_layout_ablation,oracle,copy_on_write,100.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-copy_on_write-seed23-1781442672196,prompt_layout_ablation,oracle,copy_on_write,150.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-copy_on_write-seed23-1781442672196,prompt_layout_ablation,oracle,copy_on_write,250.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-standard_lora-1781440209817,prompt_layout_ablation,oracle,standard_lora,25.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-standard_lora-1781440209817,prompt_layout_ablation,oracle,standard_lora,50.0,22,5.996628960333064,5.589258550710706,0.9320667641241336
prompt_layout_ablation-oracle-standard_lora-1781440209817,prompt_layout_ablation,oracle,standard_lora,100.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-standard_lora-1781440209817,prompt_layout_ablation,oracle,standard_lora,150.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-standard_lora-1781440209817,prompt_layout_ablation,oracle,standard_lora,250.0,48,13.08355409527214,12.194745928823359,0.9320667641241336
prompt_layout_ablation-oracle-standard_lora-seed11-1781442551895,prompt_layout_ablation,oracle,standard_lora,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-standard_lora-seed11-1781442551895,prompt_layout_ablation,oracle,standard_lora,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-oracle-standard_lora-seed11-1781442551895,prompt_layout_ablation,oracle,standard_lora,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-standard_lora-seed11-1781442551895,prompt_layout_ablation,oracle,standard_lora,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-standard_lora-seed11-1781442551895,prompt_layout_ablation,oracle,standard_lora,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-oracle-standard_lora-seed11-1781442645590,prompt_layout_ablation,oracle,standard_lora,25.0,22,5.85970659534007,5.422518302855257,0.9253907537226373
prompt_layout_ablation-oracle-standard_lora-seed11-1781442645590,prompt_layout_ablation,oracle,standard_lora,50.0,22,5.85970659534007,5.422518302855257,0.9253907537226373
prompt_layout_ablation-oracle-standard_lora-seed11-1781442645590,prompt_layout_ablation,oracle,standard_lora,100.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-standard_lora-seed11-1781442645590,prompt_layout_ablation,oracle,standard_lora,150.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-standard_lora-seed11-1781442645590,prompt_layout_ablation,oracle,standard_lora,250.0,48,12.78481438983288,11.830949024411469,0.9253907537226373
prompt_layout_ablation-oracle-standard_lora-seed17-1781442552982,prompt_layout_ablation,oracle,standard_lora,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-standard_lora-seed17-1781442552982,prompt_layout_ablation,oracle,standard_lora,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-oracle-standard_lora-seed17-1781442552982,prompt_layout_ablation,oracle,standard_lora,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-standard_lora-seed17-1781442552982,prompt_layout_ablation,oracle,standard_lora,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-standard_lora-seed17-1781442552982,prompt_layout_ablation,oracle,standard_lora,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-oracle-standard_lora-seed17-1781442646894,prompt_layout_ablation,oracle,standard_lora,25.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-oracle-standard_lora-seed17-1781442646894,prompt_layout_ablation,oracle,standard_lora,50.0,22,5.724043044394413,5.31244482718886,0.9280930953849774
prompt_layout_ablation-oracle-standard_lora-seed17-1781442646894,prompt_layout_ablation,oracle,standard_lora,100.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-standard_lora-seed17-1781442646894,prompt_layout_ablation,oracle,standard_lora,150.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-standard_lora-seed17-1781442646894,prompt_layout_ablation,oracle,standard_lora,250.0,48,12.488821187769627,11.590788713866603,0.9280930953849774
prompt_layout_ablation-oracle-standard_lora-seed23-1781442648249,prompt_layout_ablation,oracle,standard_lora,25.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-oracle-standard_lora-seed23-1781442648249,prompt_layout_ablation,oracle,standard_lora,50.0,22,6.069099622325289,5.642499745200808,0.9297095279907376
prompt_layout_ablation-oracle-standard_lora-seed23-1781442648249,prompt_layout_ablation,oracle,standard_lora,100.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-standard_lora-seed23-1781442648249,prompt_layout_ablation,oracle,standard_lora,150.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-oracle-standard_lora-seed23-1781442648249,prompt_layout_ablation,oracle,standard_lora,250.0,48,13.241671903255176,12.31090853498358,0.9297095279907376
prompt_layout_ablation-random-activated_lora-1781440158937,prompt_layout_ablation,random,activated_lora,25.0,22,5.92929231589845,4.23965344851518,0.7150353233803681
prompt_layout_ablation-random-activated_lora-1781440158937,prompt_layout_ablation,random,activated_lora,50.0,22,5.92929231589845,4.23965344851518,0.7150353233803681
prompt_layout_ablation-random-activated_lora-1781440158937,prompt_layout_ablation,random,activated_lora,100.0,48,12.936637780142073,9.250152978578575,0.7150353233803681
prompt_layout_ablation-random-activated_lora-1781440158937,prompt_layout_ablation,random,activated_lora,150.0,48,12.936637780142073,9.250152978578575,0.7150353233803681
prompt_layout_ablation-random-activated_lora-1781440158937,prompt_layout_ablation,random,activated_lora,250.0,48,12.936637780142073,9.250152978578575,0.7150353233803681
prompt_layout_ablation-random-base_shared-1781440156038,prompt_layout_ablation,random,base_shared,25.0,22,5.984615935383865,4.279211790664506,0.7150353233803681
prompt_layout_ablation-random-base_shared-1781440156038,prompt_layout_ablation,random,base_shared,50.0,22,5.984615935383865,4.279211790664506,0.7150353233803681
prompt_layout_ablation-random-base_shared-1781440156038,prompt_layout_ablation,random,base_shared,100.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-base_shared-1781440156038,prompt_layout_ablation,random,base_shared,150.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-base_shared-1781440156038,prompt_layout_ablation,random,base_shared,250.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-copy_on_write-1781440161905,prompt_layout_ablation,random,copy_on_write,25.0,22,5.984615935383865,4.279211790664506,0.7150353233803681
prompt_layout_ablation-random-copy_on_write-1781440161905,prompt_layout_ablation,random,copy_on_write,50.0,22,5.984615935383865,4.279211790664506,0.7150353233803681
prompt_layout_ablation-random-copy_on_write-1781440161905,prompt_layout_ablation,random,copy_on_write,100.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-copy_on_write-1781440161905,prompt_layout_ablation,random,copy_on_write,150.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-copy_on_write-1781440161905,prompt_layout_ablation,random,copy_on_write,250.0,48,13.057343859019342,9.33646208872256,0.7150353233803681
prompt_layout_ablation-random-standard_lora-1781440153328,prompt_layout_ablation,random,standard_lora,25.0,14,3.360463308414825,2.4028499684402562,0.7150353233803681
prompt_layout_ablation-random-standard_lora-1781440153328,prompt_layout_ablation,random,standard_lora,50.0,14,3.360463308414825,2.4028499684402562,0.7150353233803681
prompt_layout_ablation-random-standard_lora-1781440153328,prompt_layout_ablation,random,standard_lora,100.0,48,11.521588485993686,8.23834274893802,0.7150353233803681
prompt_layout_ablation-random-standard_lora-1781440153328,prompt_layout_ablation,random,standard_lora,150.0,48,11.521588485993686,8.23834274893802,0.7150353233803681
prompt_layout_ablation-random-standard_lora-1781440153328,prompt_layout_ablation,random,standard_lora,250.0,48,11.521588485993686,8.23834274893802,0.7150353233803681
prompt_layout_ablation-semantic-activated_lora-1781440171741,prompt_layout_ablation,semantic,activated_lora,25.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-semantic-activated_lora-1781440171741,prompt_layout_ablation,semantic,activated_lora,50.0,22,6.009241276927863,5.60101407182733,0.9320667641241336
prompt_layout_ablation-semantic-activated_lora-1781440171741,prompt_layout_ablation,semantic,activated_lora,100.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-semantic-activated_lora-1781440171741,prompt_layout_ablation,semantic,activated_lora,150.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-semantic-activated_lora-1781440171741,prompt_layout_ablation,semantic,activated_lora,250.0,48,13.111071876933519,12.220394338532355,0.9320667641241336
prompt_layout_ablation-semantic-activated_lora-seed11-1781442516396,prompt_layout_ablation,semantic,activated_lora,25.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-semantic-activated_lora-seed11-1781442516396,prompt_layout_ablation,semantic,activated_lora,50.0,0,0.0,0.0,0.9250948908035106
prompt_layout_ablation-semantic-activated_lora-seed11-1781442516396,prompt_layout_ablation,semantic,activated_lora,100.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-semantic-activated_lora-seed11-1781442516396,prompt_layout_ablation,semantic,activated_lora,150.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-semantic-activated_lora-seed11-1781442516396,prompt_layout_ablation,semantic,activated_lora,250.0,64,8.953698303473432,8.283020554339332,0.9250948908035106
prompt_layout_ablation-semantic-activated_lora-seed11-1781442590825,prompt_layout_ablation,semantic,activated_lora,25.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-semantic-activated_lora-seed11-1781442590825,prompt_layout_ablation,semantic,activated_lora,50.0,22,5.871748949455927,5.433662186007124,0.9253907537226373
prompt_layout_ablation-semantic-activated_lora-seed11-1781442590825,prompt_layout_ablation,semantic,activated_lora,100.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-semantic-activated_lora-seed11-1781442590825,prompt_layout_ablation,semantic,activated_lora,150.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-semantic-activated_lora-seed11-1781442590825,prompt_layout_ablation,semantic,activated_lora,250.0,48,12.81108861699475,11.855262951288271,0.9253907537226373
prompt_layout_ablation-semantic-activated_lora-seed17-1781442517339,prompt_layout_ablation,semantic,activated_lora,25.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-semantic-activated_lora-seed17-1781442517339,prompt_layout_ablation,semantic,activated_lora,50.0,0,0.0,0.0,0.9294578132264533
prompt_layout_ablation-semantic-activated_lora-seed17-1781442517339,prompt_layout_ablation,semantic,activated_lora,100.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-semantic-activated_lora-seed17-1781442517339,prompt_layout_ablation,semantic,activated_lora,150.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-semantic-activated_lora-seed17-1781442517339,prompt_layout_ablation,semantic,activated_lora,250.0,64,8.7720686089973,8.153267706791047,0.9294578132264533
prompt_layout_ablation-semantic-activated_lora-seed17-1781442591966,prompt_layout_ablation,semantic,activated_lora,25.0,22,5.735533699015922,5.323109224404536,0.9280930953849774
prompt_layout_ablation-semantic-activated_lora-seed17-1781442591966,prompt_layout_ablation,semantic,activated_lora,50.0,22,5.735533699015922,5.323109224404536,0.9280930953849774
prompt_layout_ablation-semantic-activated_lora-seed17-1781442591966,prompt_layout_ablation,semantic,activated_lora,100.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-semantic-activated_lora-seed17-1781442591966,prompt_layout_ablation,semantic,activated_lora,150.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-semantic-activated_lora-seed17-1781442591966,prompt_layout_ablation,semantic,activated_lora,250.0,48,12.513891706943829,11.614056489609897,0.9280930953849774
prompt_layout_ablation-semantic-activated_lora-seed23-1781442593118,prompt_layout_ablation,semantic,activated_lora,25.0,22,6.082018954955162,5.6545109718420825,0.9297095279907376
prompt_layout_ablation-semantic-activated_lora-seed23-1781442593118,prompt_layout_ablation,semantic,activated_lora,50.0,22,6.082018954955162,5.6545109718420825,0.9297095279907376
prompt_layout_ablation-semantic-activated_lora-seed23-1781442593118,prompt_layout_ablation,semantic,activated_lora,100.0,48,13.269859538083988,12.337114847655451,0.9297095279907376
prompt_layout_ablation-semantic-activated_lora-seed23-1781442593118,prompt_layout_ablation,semantic,activated_lora,150.0,48,13.269859538083988,12.337114847655451,0.9297095279907376
