run_id,request_count,router_policy,cache_model,workload,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,mean_e2e_ms,p50_e2e_ms,p95_e2e_ms,p99_e2e_ms,mean_itl_ms,mean_tpot_ms,request_throughput,token_throughput,goodput_under_slo,mean_quality,quality_adjusted_goodput,cache_hit_rate,cached_prompt_token_ratio,fragmentation_index,memory_token_footprint,eviction_count,evicted_tokens,adapter_distribution,adapter_strategy,router_cache_pair
public-domain-eval-large-1781443652752,100,cache_aware,activated_lora,jsonl_eval,14.412019293973792,12.140603910236347,24.454446755283648,27.15081879981328,46.956019293973796,46.49795840472602,67.17921343298138,70.2989308326554,1.2,1.8130528294854376,21.296524173809964,577.5617355937262,21.296524173809964,0.9104128375580387,19.388629003201693,0.9133333333333333,0.7461827284105131,1.0,966,0,0,"{'qa': 25, 'json': 25, 'summary': 25, 'code': 25}",activated-late-specialization,cache_aware / activated_lora
shared_doc_qa-multitask-standard_lora-seed17-1781443419160,64,multitask,standard_lora,shared_doc_qa,79.75040294745719,79.91413779349416,82.30034031346617,82.49236246906375,112.75040294745719,112.03038143431894,131.15934311030568,133.78778396907848,1.2,4.57430096051707,8.869147904207578,243.90156736570842,8.869147904207578,0.8201065236149893,7.273646055146845,0.0,0.0,0.49609375,508,1535,12036,{'multitask': 64},specialist-adapter,multitask / standard_lora
low_overlap_control-sticky_session-standard_lora-seed11-1781443342549,48,sticky_session,standard_lora,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0,7964,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",specialist-adapter,sticky_session / standard_lora
shared_doc_qa-multitask-copy_on_write-seed11-1781443437405,64,multitask,copy_on_write,shared_doc_qa,79.59097956520499,79.5757025702984,82.21898153424523,82.32744666913462,114.01597956520499,115.58305849271095,130.04013353191664,131.7189471370203,1.2,4.3261467258689,8.770700421234434,251.60946833416284,8.770700421234434,0.818134465928226,7.1756123049431,0.0,0.0,0.501953125,514,1535,12036,{'multitask': 64},copy-on-write-delta,multitask / copy_on_write
prompt_layout_ablation-oracle-standard_lora-seed17-1781443622689,48,oracle,standard_lora,prompt_layout_ablation,43.671608438057035,67.0245460896439,71.90334903962332,72.54523785922139,80.07160843805704,88.95573059714366,120.73644597697569,123.18334284917412,1.2,2.792151683394273,12.488821187769627,378.827576029012,12.488821187769627,0.9280930953849774,11.590788713866603,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,"{'qa': 24, 'json': 24}",specialist-adapter,oracle / standard_lora
shared_doc_qa-oracle-activated_lora-seed17-1781443487000,64,oracle,activated_lora,shared_doc_qa,79.49727517534967,79.70443826729621,82.31842333057426,82.53250191067765,110.90352517534967,111.15833819306152,129.30364745606275,129.65672198602067,1.2,4.668472090410753,9.016845933606701,235.98776466861287,9.016845933606701,0.9199960996536627,8.295463090096154,0.0,0.0,0.4276094276094276,508,1503,11780,{'qa': 64},activated-late-specialization,oracle / activated_lora
shared_doc_qa-cache_aware-copy_on_write-seed23-1781443601480,48,cache_aware,copy_on_write,shared_doc_qa,18.444815893933473,13.895088348316488,71.11061581050731,75.12080031302351,53.44481589393347,53.148137697284106,103.51061581050732,116.10527228052933,1.2,1.9363167090179403,18.710888666631373,545.7342527767483,18.710888666631373,0.9241421935002663,17.29152169471999,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,cache_aware / copy_on_write
agent_session-multitask-base_shared-seed11-1781443330516,48,multitask,base_shared,agent_session,21.215831193251464,19.948874883057755,23.011339606753985,51.71626411053284,54.140831193251465,55.87460250501374,72.87613447844346,85.52001788984148,1.2,2.111923517288647,18.470348126547563,506.7801767221488,18.470348126547563,0.8163909535079976,15.079025118656823,0.9287833827893175,0.7854454203262233,1.0,1368,0,0,{'multitask': 48},multitask-or-shared-base,multitask / base_shared
shared_doc_qa-multitask-copy_on_write-seed11-1781443559822,48,multitask,copy_on_write,shared_doc_qa,18.800157338600588,14.318947137020311,71.9174962755591,72.99046262270745,53.25015733860059,52.21882375396315,98.87646151670938,103.8694727256933,1.2,1.953842099886993,18.779287235553547,539.1220377206831,18.779287235553547,0.8194158496382884,15.388045605722574,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
prompt_layout_ablation-cache_aware-copy_on_write-seed11-1781443607699,48,cache_aware,copy_on_write,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,"{'qa': 24, 'json': 24}",copy-on-write-delta,cache_aware / copy_on_write
prompt_layout_ablation-sticky_session-copy_on_write-seed11-1781443355462,48,sticky_session,copy_on_write,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,"{'qa': 24, 'json': 24}",copy-on-write-delta,sticky_session / copy_on_write
prompt_layout_ablation-multitask-standard_lora-seed17-1781443423480,64,multitask,standard_lora,prompt_layout_ablation,78.6389341792182,78.74063093255835,81.31464728407789,81.57686043455448,111.0576841792182,110.8941670126522,128.3768604345545,130.2942987980195,1.2,4.61126231784019,9.004329663368996,243.257593561953,9.004329663368996,0.8121166089443002,7.3125656720318,0.0,0.0,0.07948877805486285,510,1534,11906,{'multitask': 64},specialist-adapter,multitask / standard_lora
mixed_tasks_same_doc-semantic-standard_lora-seed11-1781443395250,64,semantic,standard_lora,mixed_tasks_same_doc,80.72708348284655,80.58035906146789,83.445798677225,83.7381368420315,113.22083348284654,113.28247307837339,131.83735776252513,132.53335213811246,1.2,4.679453011794416,8.832296753507864,239.16203552858013,8.832296753507864,0.9123983749959312,8.058573205382414,0.0,0.0,0.5795454545454546,510,1551,12242,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",specialist-adapter,semantic / standard_lora
prompt_layout_ablation-cache_aware-standard_lora-seed11-1781443448390,64,cache_aware,standard_lora,prompt_layout_ablation,78.72319300710828,78.36669651313274,81.6834992937305,81.7871743021818,111.68569300710827,110.99452130539736,129.61192643473237,132.43888276530822,1.2,4.4052751320461425,8.953698303473432,245.94690027353585,8.953698303473432,0.9250948908035107,8.283020554339334,0.0,0.0,0.07948877805486285,510,1534,11906,"{'qa': 32, 'json': 32}",specialist-adapter,cache_aware / standard_lora
prompt_layout_ablation-oracle-copy_on_write-seed11-1781443392318,48,oracle,copy_on_write,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,"{'qa': 24, 'json': 24}",copy-on-write-delta,oracle / copy_on_write
shared_doc_qa-multitask-activated_lora-seed11-1781443547352,48,multitask,activated_lora,shared_doc_qa,18.479324005267255,13.968947137020312,71.9174962755591,72.99046262270745,52.929324005267254,51.86882375396314,98.87646151670938,103.8694727256933,1.2,1.9412397651649311,18.89311867841889,542.3899487262756,18.89311867841889,0.8194158496382884,15.481320894193631,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
low_overlap_control-semantic-activated_lora-seed11-1781443320732,48,semantic,activated_lora,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0,7964,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",activated-late-specialization,semantic / activated_lora
mixed_tasks_same_doc-oracle-copy_on_write-seed11-1781443389418,48,oracle,copy_on_write,mixed_tasks_same_doc,16.841677671030403,14.614595739230676,18.698714147620038,74.65930385952872,50.0166776710304,48.157540192962585,69.245798677225,125.05930385952871,1.2,1.8687987771273884,19.993331156003567,552.7323009170153,19.993331156003567,0.9098928913058059,18.191789892370537,0.9530791788856305,0.9065550906555091,1.0161691542288558,817,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",copy-on-write-delta,oracle / copy_on_write
shared_doc_qa-cache_aware-base_shared-seed11-1781443360541,48,cache_aware,base_shared,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},multitask-or-shared-base,cache_aware / base_shared
mixed_tasks_same_doc-multitask-activated_lora-seed11-1781443433012,64,multitask,activated_lora,mixed_tasks_same_doc,15.90826119191805,14.251687810061721,17.127042490296315,77.86191011370109,47.46451119191805,44.839568486932116,68.0581668769729,112.21462898475986,1.2,1.8749812248309456,21.06837245108454,554.0323567996137,21.06837245108454,0.8022583445485687,16.90227760493975,0.9591054313099041,0.9270702634880803,0.5440860215053763,506,77,424,{'multitask': 64},activated-late-specialization,multitask / activated_lora
shared_doc_qa-multitask-standard_lora-seed17-1781443536581,48,multitask,standard_lora,shared_doc_qa,18.982329771736783,14.397973478436825,72.91413779349416,75.15742579556742,52.257329771736785,49.39593824165719,96.51700658022945,120.91413779349416,1.2,2.0450109036876247,19.136071520838534,530.6273165465852,19.136071520838534,0.8194242572245769,15.680561192159496,0.9506172839506173,0.875,1.0,1056,0,0,{'multitask': 48},specialist-adapter,multitask / standard_lora
mixed_tasks_same_doc-random-copy_on_write-seed11-1781443309896,48,random,copy_on_write,mixed_tasks_same_doc,16.932508805898006,14.695266698149362,18.698714147620038,74.45031549987367,52.20750880589801,50.41445263683295,69.245798677225,125.70211872200937,1.2,1.8163845180957103,19.154332832043263,563.0575755419384,19.154332832043263,0.6265501974504485,12.001151017948315,0.9530791788856305,0.9065550906555091,1.0621890547263682,854,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",copy-on-write-delta,random / copy_on_write
low_overlap_control-multitask-base_shared-seed11-1781443331268,48,multitask,base_shared,low_overlap_control,69.02854497109192,69.03964175471205,71.51667762945138,74.30849860899524,102.40354497109193,104.25754307997943,122.46951585195319,123.11667762945137,1.2,4.058904655353127,9.76528693691508,271.59704293295067,9.76528693691508,0.8026429516283026,7.838038730542825,0.4782608695652174,0.042328042328042326,1.0,7964,0,0,{'multitask': 48},multitask-or-shared-base,multitask / base_shared
shared_doc_qa-semantic-base_shared-seed17-1781443400283,64,semantic,base_shared,shared_doc_qa,79.49727517534967,79.70443826729621,82.31842333057426,82.53250191067765,110.90352517534967,111.15833819306152,129.30364745606275,129.65672198602067,1.2,4.668472090410753,9.016845933606701,235.98776466861287,9.016845933606701,0.9199960996536627,8.295463090096154,0.0,0.0,0.49609375,508,1535,12036,{'qa': 64},multitask-or-shared-base,semantic / base_shared
shared_doc_qa-semantic-activated_lora-seed11-1781443511811,48,semantic,activated_lora,shared_doc_qa,17.856807859643713,13.119025274437863,70.79922424497421,74.54771382750981,50.85680785964371,50.37611024752372,88.9477138275098,121.1992242449742,1.2,2.0348690752719603,19.663050869410302,540.7338989087833,19.663050869410302,0.9185562147947066,18.061617577921293,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'qa': 48},activated-late-specialization,semantic / activated_lora
mixed_tasks_same_doc-oracle-base_shared-seed11-1781443480989,64,oracle,base_shared,mixed_tasks_same_doc,15.802083482846555,13.43553802055747,17.84886968854714,81.04293861560183,48.295833482846554,46.08247307837338,65.33335213811247,117.04293861560183,1.2,1.8485076398281866,20.705719891037276,560.6720714244938,20.705719891037276,0.9123983749959312,18.89186518170334,0.958656330749354,0.93099121706399,0.5738636363636364,505,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",multitask-or-shared-base,oracle / base_shared
mixed_tasks_same_doc-multitask-activated_lora-seed17-1781443552855,48,multitask,activated_lora,mixed_tasks_same_doc,16.52470985458501,14.351149292456538,20.080009626129424,72.26145805191484,50.09970985458501,49.263321277395875,69.84856565921315,102.26145805191484,1.2,1.855397762499427,19.960195436311142,558.4696348117889,19.960195436311142,0.7932778549473453,15.833981020046693,0.9550982226379794,0.9119014411901442,1.0,758,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
prompt_layout_ablation-oracle-activated_lora-seed11-1781443490724,64,oracle,activated_lora,prompt_layout_ablation,78.72319300710828,78.36669651313274,81.6834992937305,81.7871743021818,111.68569300710827,110.99452130539736,129.61192643473237,132.43888276530822,1.2,4.4052751320461425,8.953698303473432,245.94690027353585,8.953698303473432,0.9250948908035107,8.283020554339334,0.0,0.0,0.07838917921918229,510,1534,11906,"{'qa': 32, 'json': 32}",activated-late-specialization,oracle / activated_lora
prompt_layout_ablation-semantic-copy_on_write-seed11-1781443415927,64,semantic,copy_on_write,prompt_layout_ablation,78.72319300710828,78.36669651313274,81.6834992937305,81.7871743021818,111.68569300710827,110.99452130539736,129.61192643473237,132.43888276530822,1.2,4.4052751320461425,8.953698303473432,245.94690027353585,8.953698303473432,0.9250948908035107,8.283020554339334,0.0,0.0,0.0894638403990025,574,1534,11906,"{'qa': 32, 'json': 32}",copy-on-write-delta,semantic / copy_on_write
prompt_layout_ablation-oracle-base_shared-seed11-1781443483420,64,oracle,base_shared,prompt_layout_ablation,78.72319300710828,78.36669651313274,81.6834992937305,81.7871743021818,111.68569300710827,110.99452130539736,129.61192643473237,132.43888276530822,1.2,4.4052751320461425,8.953698303473432,245.94690027353585,8.953698303473432,0.9250948908035107,8.283020554339334,0.0,0.0,0.07948877805486285,510,1534,11906,"{'qa': 32, 'json': 32}",multitask-or-shared-base,oracle / base_shared
mixed_tasks_same_doc-semantic-copy_on_write-seed11-1781443413777,64,semantic,copy_on_write,mixed_tasks_same_doc,15.802083482846555,13.43553802055747,17.84886968854714,81.04293861560183,48.295833482846554,46.08247307837338,65.33335213811247,117.04293861560183,1.2,1.8485076398281866,20.705719891037276,560.6720714244938,20.705719891037276,0.9123983749959312,18.89186518170334,0.958656330749354,0.93099121706399,0.5886363636363636,518,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",copy-on-write-delta,semantic / copy_on_write
shared_doc_qa-oracle-copy_on_write-seed23-1781443642147,48,oracle,copy_on_write,shared_doc_qa,18.444815893933473,13.895088348316488,71.11061581050731,75.12080031302351,53.44481589393347,53.148137697284106,103.51061581050732,116.10527228052933,1.2,1.9363167090179403,18.710888666631373,545.7342527767483,18.710888666631373,0.9241421935002663,17.29152169471999,0.9506172839506173,0.875,1.0056818181818181,1062,0,0,{'qa': 48},copy-on-write-delta,oracle / copy_on_write
prompt_layout_ablation-multitask-copy_on_write-seed23-1781443571110,48,multitask,copy_on_write,prompt_layout_ablation,43.59434561073061,66.5817294591263,72.34900552404365,74.30042680194921,75.69434561073061,86.488489775718,115.78753652466953,118.20089057161107,1.2,3.1267722236780884,13.211026423857975,353.3949568382008,13.211026423857975,0.8115651577613588,10.721608743867778,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
shared_doc_qa-multitask-activated_lora-seed23-1781443550120,48,multitask,activated_lora,shared_doc_qa,18.226328841975253,13.532683531879265,74.27672196083209,75.05016727330053,51.05132884197525,48.74618910794534,114.65016727330053,122.52422202314273,1.2,1.9601816586883236,19.588128706608387,535.8169373286836,19.588128706608387,0.824368372935536,16.14783379071862,0.952755905511811,0.8802083333333334,1.0,996,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
low_overlap_control-sticky_session-copy_on_write-seed11-1781443354658,48,sticky_session,copy_on_write,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0131843294826721,8069,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",copy-on-write-delta,sticky_session / copy_on_write
agent_session-random-base_shared-seed11-1781443304785,48,random,base_shared,agent_session,20.478069704112574,19.53723198184882,23.046312050572602,51.574345143606585,52.95306970411257,50.83968379789086,72.9679847206387,92.69275807217448,1.2,2.07795918561698,18.884646453694366,511.0657446531038,18.884646453694366,0.6564728360503742,12.397257415265383,0.9287833827893175,0.7854454203262233,1.0,1368,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",multitask-or-shared-base,random / base_shared
mixed_tasks_same_doc-multitask-standard_lora-seed17-1781443421313,64,multitask,standard_lora,mixed_tasks_same_doc,15.699234225205046,13.512674702993984,21.19856565921315,78.68680882216128,49.80548422520504,50.363053722874994,66.16129337578406,106.28680882216128,1.2,1.822400974948215,20.078110183173973,570.6575378623978,20.078110183173973,0.7980191473283001,16.022716368340156,0.958656330749354,0.93099121706399,0.5738636363636364,505,64,375,{'multitask': 64},specialist-adapter,multitask / standard_lora
agent_session-sticky_session-copy_on_write-seed11-1781443353827,48,sticky_session,copy_on_write,agent_session,21.30119895788533,20.727445943227533,23.239519108305117,51.40439651648438,55.50119895788532,54.66741742091187,72.1132098011467,95.34243404163028,1.2,2.0636852986197805,18.01762878598004,513.5024204004312,18.01762878598004,0.9230988193068884,16.63205185904798,0.9287833827893175,0.7854454203262233,1.0526315789473684,1440,0,0,"{'qa': 16, 'json': 16, 'summary': 16}",copy-on-write-delta,sticky_session / copy_on_write
agent_session-cache_aware-standard_lora-seed11-1781443358023,48,cache_aware,standard_lora,agent_session,21.071786706685568,20.37663079173516,23.239519108305117,51.40439651648438,54.696786706685565,54.32735954265001,72.1132098011467,95.34243404163028,1.2,2.0544133607767403,18.2826096414503,512.293957661472,18.2826096414503,0.6143211223039837,11.231393273581382,0.9287833827893175,0.7854454203262233,1.0,1368,0,0,"{'qa': 24, 'summary': 24}",specialist-adapter,cache_aware / standard_lora
mixed_tasks_same_doc-cache_aware-activated_lora-seed17-1781443591270,48,cache_aware,activated_lora,mixed_tasks_same_doc,16.51200395008686,14.096551201589516,19.469372806015745,75.52934863239811,49.98700395008686,48.49177257862226,67.14767626314024,121.12934863239812,1.2,1.8651121215207527,20.005199771495054,558.0617186256641,20.005199771495054,0.9087175712127927,18.1790765479797,0.9550982226379794,0.9119014411901442,1.0,758,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",activated-late-specialization,cache_aware / activated_lora
mixed_tasks_same_doc-semantic-copy_on_write-seed17-1781443414834,64,semantic,copy_on_write,mixed_tasks_same_doc,16.00911650322614,13.934259003936404,19.39846883065753,80.28082516078703,48.746616503226136,47.96890943442094,65.37909879797365,100.68082516078704,1.2,1.867785689494326,20.514244305218973,559.6542274517551,20.514244305218973,0.9109519884322491,18.687491641024167,0.958656330749354,0.93099121706399,0.5886363636363636,518,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",copy-on-write-delta,semantic / copy_on_write
prompt_layout_ablation-oracle-base_shared-seed11-1781443382571,48,oracle,base_shared,prompt_layout_ablation,43.41779569950189,66.51591876832268,71.9871743021818,74.31945704373204,78.21779569950188,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.8011362248255622,12.78481438983288,370.75961730515354,12.78481438983288,0.9253907537226375,11.83094902441147,0.9097744360902256,0.46360153256704983,1.0,4480,0,0,"{'qa': 24, 'json': 24}",multitask-or-shared-base,oracle / base_shared
prompt_layout_ablation-sticky_session-activated_lora-seed11-1781443351386,48,sticky_session,activated_lora,prompt_layout_ablation,43.25737903283522,66.51591876832268,71.9871743021818,74.31945704373204,78.05737903283521,91.44515202688636,119.81192643473236,125.43888276530822,1.2,2.7947750090801513,12.81108861699475,371.52156989284777,12.81108861699475,0.9253907537226375,11.855262951288273,0.9133574007220217,0.46623563218390807,1.0,4458,0,0,"{'qa': 24, 'json': 24}",activated-late-specialization,sticky_session / activated_lora
agent_session-multitask-activated_lora-seed11-1781443334245,48,multitask,activated_lora,agent_session,21.215831193251464,19.948874883057755,23.011339606753985,51.71626411053284,54.140831193251465,55.87460250501374,72.87613447844346,85.52001788984148,1.2,2.111923517288647,18.470348126547563,506.7801767221488,18.470348126547563,0.8163909535079976,15.079025118656823,0.9287833827893175,0.7854454203262233,1.0,1032,0,0,{'multitask': 48},activated-late-specialization,multitask / activated_lora
prompt_layout_ablation-random-standard_lora-seed11-1781443303147,48,random,standard_lora,prompt_layout_ablation,52.41265659948749,70.00348217593631,73.41192643473238,74.13372952993379,85.21265659948749,94.31259852423489,122.61192643473237,124.80598817417828,1.2,3.480012259901684,11.73534589703209,320.7661211855438,11.73534589703209,0.6543012656517221,7.678451673288841,0.873015873015873,0.3160919540229885,1.275,5712,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",specialist-adapter,random / standard_lora
prompt_layout_ablation-cache_aware-copy_on_write-seed17-1781443470364,64,cache_aware,copy_on_write,prompt_layout_ablation,78.76694638600684,78.67123241900492,81.43737080805315,81.74044456442961,113.99819638600684,114.3351088819405,129.07571537023438,132.28529851810586,1.2,4.2171242110346725,8.7720686089973,257.5424518172801,8.7720686089973,0.9294578132264533,8.153267706791047,0.0,0.0,0.0894638403990025,574,1534,11906,"{'qa': 32, 'json': 32}",copy-on-write-delta,cache_aware / copy_on_write
mixed_tasks_same_doc-cache_aware-standard_lora-seed17-1781443578215,48,cache_aware,standard_lora,mixed_tasks_same_doc,16.80662207123606,14.529772345198728,18.948670171598003,75.52934863239811,51.03162207123606,49.85318492409296,66.6206560069633,121.12934863239812,1.2,1.871395643011824,19.595693011758083,558.885494439517,19.595693011758083,0.6878944294083419,13.479768063184359,0.9530791788856305,0.9065550906555091,1.0,804,0,0,"{'qa': 24, 'summary': 24}",specialist-adapter,cache_aware / standard_lora
shared_doc_qa-multitask-base_shared-seed11-1781443329092,48,multitask,base_shared,shared_doc_qa,18.800157338600588,14.318947137020311,71.9174962755591,72.99046262270745,53.25015733860059,52.21882375396315,98.87646151670938,103.8694727256933,1.2,1.953842099886993,18.779287235553547,539.1220377206831,18.779287235553547,0.8194158496382884,15.388045605722574,0.9506172839506173,0.875,1.0,1056,0,0,{'multitask': 48},multitask-or-shared-base,multitask / base_shared
shared_doc_qa-oracle-standard_lora-seed11-1781443471550,64,oracle,standard_lora,shared_doc_qa,79.40511501702518,79.34411832187561,82.09709971157707,82.15898571542182,112.23636501702518,113.13903919979131,128.82501038170335,129.09168397583807,1.2,4.554594949659304,8.909768236420607,243.76569034332007,8.909768236420607,0.9212898254646238,8.20847882346219,0.0,0.0,0.49609375,508,1535,12036,{'qa': 64},specialist-adapter,oracle / standard_lora
low_overlap_control-sticky_session-activated_lora-seed11-1781443350557,48,sticky_session,activated_lora,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0,7964,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",activated-late-specialization,sticky_session / activated_lora
shared_doc_qa-oracle-standard_lora-seed17-1781443472686,64,oracle,standard_lora,shared_doc_qa,79.49727517534967,79.70443826729621,82.31842333057426,82.53250191067765,110.90352517534967,111.15833819306152,129.30364745606275,129.65672198602067,1.2,4.668472090410753,9.016845933606701,235.98776466861287,9.016845933606701,0.9199960996536627,8.295463090096154,0.0,0.0,0.49609375,508,1535,12036,{'qa': 64},specialist-adapter,oracle / standard_lora
shared_doc_qa-multitask-base_shared-seed11-1781443424561,64,multitask,base_shared,shared_doc_qa,79.59097956520499,79.5757025702984,82.21898153424523,82.32744666913462,114.01597956520499,115.58305849271095,130.04013353191664,131.7189471370203,1.2,4.3261467258689,8.770700421234434,251.60946833416284,8.770700421234434,0.818134465928226,7.1756123049431,0.0,0.0,0.49609375,508,1535,12036,{'multitask': 64},multitask-or-shared-base,multitask / base_shared
prompt_layout_ablation-random-activated_lora-seed11-1781443308746,48,random,activated_lora,prompt_layout_ablation,44.085573266154164,67.30616043635851,73.41192643473238,74.13372952993379,76.88557326615415,86.22805298876423,115.6034821759363,124.80598817417828,1.2,3.1589459682555314,13.006341209661118,355.5066597307372,13.006341209661118,0.6543012656517221,8.51006551497942,0.9111111111111111,0.4528256704980843,1.025123373710184,4570,0,0,"{'code': 12, 'multitask': 13, 'json': 9, 'qa': 10, 'summary': 4}",activated-late-specialization,random / activated_lora
low_overlap_control-oracle-base_shared-seed11-1781443381603,48,oracle,base_shared,low_overlap_control,68.80906155717521,68.42278232469106,72.23918347990696,73.30258348803063,102.60906155717521,102.56947339586782,118.24379815383972,121.36369200291949,1.2,3.961836386968935,9.745727958371258,274.5046708274571,9.745727958371258,0.9070162139699103,8.839533275182601,0.4782608695652174,0.042328042328042326,1.0,7964,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",multitask-or-shared-base,oracle / base_shared
mixed_tasks_same_doc-semantic-standard_lora-seed17-1781443505549,48,semantic,standard_lora,mixed_tasks_same_doc,19.180753950086864,14.446551201589518,73.99846883065753,75.81937280601575,52.655753950086854,48.84177257862226,105.19846883065753,121.12934863239812,1.2,1.959948924589577,18.99127683078879,529.777493258879,18.99127683078879,0.9087175712127927,17.257706955904176,0.9511698880976602,0.8693630869363087,1.3980099502487562,1124,0,0,"{'qa': 12, 'json': 12, 'summary': 12, 'code': 12}",specialist-adapter,semantic / standard_lora
mixed_tasks_same_doc-cache_aware-copy_on_write-seed11-1781443466812,64,cache_aware,copy_on_write,mixed_tasks_same_doc,15.802083482846555,13.43553802055747,17.84886968854714,81.04293861560183,48.295833482846554,46.08247307837338,65.33335213811247,117.04293861560183,1.2,1.8485076398281866,20.705719891037276,560.6720714244938,20.705719891037276,0.9123983749959312,18.89186518170334,0.958656330749354,0.93099121706399,0.5886363636363636,518,64,375,"{'qa': 16, 'json': 16, 'summary': 16, 'code': 16}",copy-on-write-delta,cache_aware / copy_on_write
prompt_layout_ablation-multitask-copy_on_write-seed11-1781443568285,48,multitask,copy_on_write,prompt_layout_ablation,43.277532873502025,66.94785224858752,71.75269946068603,72.06482506872587,76.07753287350202,84.0312595183333,116.41024588184212,120.11223093075131,1.2,3.1848034652050625,13.144485135483439,359.282593703214,13.144485135483439,0.8128944921711844,10.685079569060491,0.9097744360902256,0.46360153256704983,1.0129464285714285,4538,0,0,{'multitask': 48},copy-on-write-delta,multitask / copy_on_write
shared_doc_qa-oracle-base_shared-seed11-1781443378726,48,oracle,base_shared,shared_doc_qa,18.177641192977045,13.469025274437863,70.79922424497421,74.54771382750981,51.17764119297704,50.72611024752372,88.9477138275098,121.1992242449742,1.2,2.0477943488259176,19.539782934294887,537.3440306931094,19.539782934294887,0.9185562147947066,17.948389050036116,0.9506172839506173,0.875,1.0,1056,0,0,{'qa': 48},multitask-or-shared-base,oracle / base_shared
